task_index	phase	seed	parent_kind	parent_id	score_anchor_id	continuum_target_id	analysis_partition	source_table	source_table_sha256	source_row_sha256	source_execution_table	source_execution_row_sha256	target_wavelength_um	lsf_node_global_index	lsf_node_index	lsf_quadrature_weight	lsf_profile	target_resolving_power_R	wavelength_um	instrument	source_segment	native_run_id	model_input_representation	conversion_before_aggregation	aggregated_representation	wavelength_file	wavelength_file_sha256	field_pair_id	spatial_config	zoom_token	nx	ny	expected_fov_au	expected_pixel_au	expected_cdelt_deg	legacy_comparator	known_n1201_gate_exception	aperture_name	east_arcsec	north_arcsec	aperture_radius_arcsec	model_index	model_label	mass_factor	envelope_size_exponent	cavity_tag	requested_half_opening_deg	cavity_h0_token	cavity_r0_token	cavity_exponent_token	mdot_token	inclination_deg	envelope_amin_um	envelope_amax_um	accepted_packets	rt_sed_method	processes_per_task	openmp_threads	parameter_role	parameter	parameter_sha256	temperature_file	temperature_file_sha256	temperature_role	dust_role	optical_coverage_role	direct_scoring_role	task_workdir	task_row_sha256
34	field_pilot	52002	logical_target	h2o_3um_v3_w006	h2o_3um_v3_w006		h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	a4793ff3fcd8d8e3fd0ada1e94a62ad97a68a0951dc172fdb6f9b1fdd1848872			3.0764795490679795	26	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.0757416908330226	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/logical_target/h2o_3um_v3_w006/node01.lambda	a9ad385155cf7108cfe2826e50f4a79066a845fc381755296a3acbb5982b4e2b	s52002_logical_target_h2o_3um_v3_w006_n01	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_core_convergence	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t034_expanded_n2401_h2o_3um_v3_w006_n01_s52002	855d851d1f5631cd1d6b0bc7b2e1bdf5029719115604c92cf688eb3dbc3dff00
35	field_pilot	52002	logical_target	h2o_3um_v3_w006	h2o_3um_v3_w006		h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	2cc093809e70c4e77232f365a7f4d89ee53d9c5dd9799984dc81bed364faca58			3.0764795490679795	27	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.0764795490679795	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/logical_target/h2o_3um_v3_w006/node02.lambda	ccda11e0440c3d2374e801ae505d1627e1529bc086bd9713d80ef5869fa4f24e	s52002_logical_target_h2o_3um_v3_w006_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_core_convergence	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t035_expanded_n2401_h2o_3um_v3_w006_n02_s52002	584de312271fef8af5953d1ae67bcb8d511661490a81a665ce72953d805faaf1
36	field_pilot	52002	logical_target	h2o_3um_v3_w006	h2o_3um_v3_w006		h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	e459a139569d4ee8cb624870710d06b116b3c2e96cd7acd7ccb2bfc8524774aa			3.0764795490679795	28	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.0772175843122009	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/logical_target/h2o_3um_v3_w006/node03.lambda	046a3feec39160659a011b17fa1ff833439b5ae55f1474bc49cc04a7e03b9ab5	s52002_logical_target_h2o_3um_v3_w006_n03	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_core_convergence	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t036_expanded_n2401_h2o_3um_v3_w006_n03_s52002	b2238fca953ffce9339ebfbf8739203c88c0aabf2b736199f10f60772227dadf
37	field_pilot	52002	logical_target	h2o_3um_v3_w006	h2o_3um_v3_w006		h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	67272680c0f1525635170018329acacc6fc62d5d179ab1b314a2213fa5732201			3.0764795490679795	29	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.0780351583483214	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/logical_target/h2o_3um_v3_w006/node04.lambda	aca6087756645b6fb996c8799536f2e3d3c1900b5324313521836f7b13d8061e	s52002_logical_target_h2o_3um_v3_w006_n04	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_core_convergence	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t037_expanded_n2401_h2o_3um_v3_w006_n04_s52002	79df93776df73aef3181f04b3d23cf886ca18571c5e51ddfa7e1a9051c0932f2
38	field_pilot	52002	continuum_support	h2o_continuum_blue_q20		h2o_continuum_blue_q20	h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	cf78524a52bff46c783b6daa34e429ecc7b565780603d8706b22ff47608426cc			2.5747747777204344	2	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	2.5747747777204344	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/continuum_support/h2o_continuum_blue_q20/node02.lambda	3f2e21b1cee344aa246cbd4a5236c60c2d928c11e1bae94709d4cc6a5fab49c3	s52002_continuum_support_h2o_continuum_blue_q20_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_continuum_reconstruction	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t038_expanded_n2401_h2o_continuum_blue_q20_n02_s52002	704fe888a09a9e9de275edafb6d500e7a48487d34ff99d8094910cef91020150
39	field_pilot	52002	continuum_support	h2o_continuum_blue_q50		h2o_continuum_blue_q50	h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	805de01f55f335c3c38b14f88d0bbdc3abbf81db2fc5cf90b9f3cdcee3efef45			2.6122960249124896	7	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	2.6122960249124896	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/continuum_support/h2o_continuum_blue_q50/node02.lambda	0e84cf42d019b3ce7e6fc4b3a1dcf0b0a714d3cf2c881c3522bad8daa6144c6a	s52002_continuum_support_h2o_continuum_blue_q50_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_continuum_reconstruction	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t039_expanded_n2401_h2o_continuum_blue_q50_n02_s52002	368d7b52466ec6ac1a05441c1ada3f8f6a626733e425dd8bf47be10de3d0708f
40	field_pilot	52002	continuum_support	h2o_continuum_blue_q80		h2o_continuum_blue_q80	h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	893bb333938fd1da7d2a260030fba579f5baa119dcd31caf5c803dadb4573796			2.649991809092044	12	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	2.649991809092044	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/continuum_support/h2o_continuum_blue_q80/node02.lambda	e1c7b3832787a15afc6d4999881341ec18cfc666e70d3224d5b183584b95f689	s52002_continuum_support_h2o_continuum_blue_q80_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_continuum_reconstruction	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t040_expanded_n2401_h2o_continuum_blue_q80_n02_s52002	608cdb441785a78f52d0365656c93056b82da9977b64df83eef6bdb855eff1b3
41	field_pilot	52002	continuum_support	h2o_continuum_red_q20		h2o_continuum_red_q20	h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	d187e663a6dde07bff9f6652e8498f09c0dff8f6b02d93bb44b01a4a963bfa3f			3.549182441347746	17	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.549182441347746	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/continuum_support/h2o_continuum_red_q20/node02.lambda	8357429de9ad63cd1f793ad6f75351717c66ee992861eebebcddda0c2e0e0c6c	s52002_continuum_support_h2o_continuum_red_q20_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_continuum_reconstruction	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t041_expanded_n2401_h2o_continuum_red_q20_n02_s52002	1cb900feb793efe42d7d4b2b7f6bd4f6f249cf1a3d4d1a8d97fbe0ad0ddec01c
42	field_pilot	52002	continuum_support	h2o_continuum_red_q50		h2o_continuum_red_q50	h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	0c12ceff0a9cceec18551b835b18d1efb88f1220a11c5efa034c826745f3ce84			3.5744323010028149	22	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5744323010028149	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/continuum_support/h2o_continuum_red_q50/node02.lambda	6e1d7a4449544f7c599611a3f686861c29391687e12a2d6688b12a50c3dd67df	s52002_continuum_support_h2o_continuum_red_q50_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_continuum_reconstruction	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t042_expanded_n2401_h2o_continuum_red_q50_n02_s52002	ccbe84440cd085555d7338c461ffdb7654811baf06e222e46b70191f6be34589
43	field_pilot	52002	continuum_support	h2o_continuum_red_q80		h2o_continuum_red_q80	h2o_field_pilot_convergence	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	c9ffa67f5fdea62a3080b12357ed271905801e50652d17765e53b184c008c766			3.5984826141459596	27	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5984826141459596	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/field_pilot/continuum_support/h2o_continuum_red_q80/node02.lambda	645496d95c1925661b52f0374a539587284eeb93f2c69c6c91d5d1d4f0d9c2cf	s52002_continuum_support_h2o_continuum_red_q80_n02	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	pilot_continuum_reconstruction	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/field_pilot/t043_expanded_n2401_h2o_continuum_red_q80_n02_s52002	4f4cfd8dc4e052de30546d267e0562fd907be87e88b9c3bece56167ca87552ac
