task_index	phase	seed	parent_kind	parent_id	score_anchor_id	continuum_target_id	analysis_partition	source_table	source_table_sha256	source_row_sha256	source_execution_table	source_execution_row_sha256	target_wavelength_um	lsf_node_global_index	lsf_node_index	lsf_quadrature_weight	lsf_profile	target_resolving_power_R	wavelength_um	instrument	source_segment	native_run_id	model_input_representation	conversion_before_aggregation	aggregated_representation	wavelength_file	wavelength_file_sha256	field_pair_id	spatial_config	zoom_token	nx	ny	expected_fov_au	expected_pixel_au	expected_cdelt_deg	legacy_comparator	known_n1201_gate_exception	aperture_name	east_arcsec	north_arcsec	aperture_radius_arcsec	model_index	model_label	mass_factor	envelope_size_exponent	cavity_tag	requested_half_opening_deg	cavity_h0_token	cavity_r0_token	cavity_exponent_token	mdot_token	inclination_deg	envelope_amin_um	envelope_amax_um	accepted_packets	rt_sed_method	processes_per_task	openmp_threads	parameter_role	parameter	parameter_sha256	temperature_file	temperature_file_sha256	temperature_role	dust_role	optical_coverage_role	direct_scoring_role	task_workdir	task_row_sha256
36	full_h2o	52001	logical_target	h2o_3um_v3_w008	h2o_3um_v3_w008		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	630e4a6e135ea1862fac5ff760dcef0ab9303d3dfbd0c223387120b22de833f9			3.1583025782429441	36	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.1575450956955473	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w008/node01.lambda	c7bed5ecc044321b32068d2006cbebbd5886bfb7753a360d27221b24981ce09f		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t036_h2o_3um_v3_w008_n01_s52001	f65c101f93dd2ef1fc8485e5792ded3e225844bafc52dd4193a88d2660c5fdbf
37	full_h2o	52001	logical_target	h2o_3um_v3_w008	h2o_3um_v3_w008		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	e34ea7b53b5abf55caefee6fe6ccb15d3039a1710d06e636caf204ac7c2d747f			3.1583025782429441	37	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.1583025782429441	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w008/node02.lambda	472ec98e3ea99ec7e776bf1c5e9215ef16ff568537014aa9016a415a135a3a5d		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t037_h2o_3um_v3_w008_n02_s52001	445f2766149f2abf4e1cf4711b2eba2aa5b93919d5246935d25e118a92b34f3e
38	full_h2o	52001	logical_target	h2o_3um_v3_w008	h2o_3um_v3_w008		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	ec762f0620b58536a43e2be24f7a0d4fb603f454aa3f4f183e455dee764caa74			3.1583025782429441	38	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.1590602425074001	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w008/node03.lambda	b8a2b16d6388856a7918c6f317b3c59b4d7e82bc0720188b7878ca527521695b		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t038_h2o_3um_v3_w008_n03_s52001	ad23618e7d68cc892f55e30a9d8814713b99b4be1fc89bea06b32da6dfa20644
39	full_h2o	52001	logical_target	h2o_3um_v3_w008	h2o_3um_v3_w008		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	dd7174a2ed679855b8a80313d958bf88e48222be763650173e12d276db946149			3.1583025782429441	39	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.1598995610027778	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w008/node04.lambda	eec10978988fe80b6b7dc2ae6e0e2a53ba338db86e833f2fad2f04b84c0c9d81		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t039_h2o_3um_v3_w008_n04_s52001	d9ece9b458737fda76b89c94508767643dbc6bf4ee8a2f6418a62b7c89a63999
40	full_h2o	52001	logical_target	h2o_3um_v3_w009	h2o_3um_v3_w009		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	8479b3628d9417fdf46a1e94ec43353eaf4001e22fd1419455f0cd85f99cb274			3.2181646979389318	40	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.2165382685408774	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w009/node00.lambda	e41f946e14f22d10a8881ff9a9aec3f8a4d4699bb40b023e00feb52932d7f6a3		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t040_h2o_3um_v3_w009_n00_s52001	9e7c9875f11886f0cc5498340c644e4582a74f61f2e543f83a91bb21e079b32d
41	full_h2o	52001	logical_target	h2o_3um_v3_w009	h2o_3um_v3_w009		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	355c4174639a91297982170c3e76c9e57a0839c3838a3eb94836b359e9799e8e			3.2181646979389318	41	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.2173928581506446	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w009/node01.lambda	2dc4b8a40177fb304ce53dad5cd7517d70837c255bdc0c552595790f5fa1e8a8		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t041_h2o_3um_v3_w009_n01_s52001	c117d7c7224d8350964cd5681a4af50bf9fa7cb24a02383dece4dc4ba38844b0
42	full_h2o	52001	logical_target	h2o_3um_v3_w009	h2o_3um_v3_w009		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	1d36308d24a14e68b1b6ff42879e2db215e7ce4e819ae523fb9b8e43e202a2a1			3.2181646979389318	42	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.2181646979389318	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w009/node02.lambda	d51a0f04b8f2d4ff4db044a954980259b4dda2b544d5e29683c084b881fdeebd		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t042_h2o_3um_v3_w009_n02_s52001	628e171baff79e43322f7a3c2564c0c31a2bc1a92ef164e19b1b5fbf67f644a2
43	full_h2o	52001	logical_target	h2o_3um_v3_w009	h2o_3um_v3_w009		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	65bc288e591708e5bd3d4895856f85871facfdb807a7e4e90170726022a83961			3.2181646979389318	43	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.2189367228885231	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w009/node03.lambda	18be5eb524d3d5370c50dc2e1de1cb0de77cf870e2a15b2f718dd1efa4f2011d		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t043_h2o_3um_v3_w009_n03_s52001	fd9fb5e99c8437ce2987fe94f2819c59add991a675c7027edb03dc6c310a2ee2
44	full_h2o	52001	logical_target	h2o_3um_v3_w009	h2o_3um_v3_w009		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	829de0f4ca8071bc3809d2d0a498a9b111a1be57db5ba5553fb10499e1249174			3.2181646979389318	44	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.2197919497343483	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w009/node04.lambda	9fed9201c6445aa51cf58a3af97ef00c5933459669ce387a3432548a86cb0ef4		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t044_h2o_3um_v3_w009_n04_s52001	4fa9ed03c994bee695dc7a728f51091c62943ed49aad7554fae976b909dd9a94
45	full_h2o	52001	logical_target	h2o_3um_v3_w010	h2o_3um_v3_w010		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	e4e3e7b745bb2cc66c48bf5848ccaf477eb92ed36fe9394da7e897874a3b75cd			3.2961688801068254	45	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.2945030281474801	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w010/node00.lambda	e2ddbd618c2c3a79c6e938d188d633981b31e62465d62cb52c4e349f6654e9cb		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t045_h2o_3um_v3_w010_n00_s52001	ba043cfe124065594244cf942d7f6cd42cd5ca130b037b2289e0cb0e0b668cbd
46	full_h2o	52001	logical_target	h2o_3um_v3_w010	h2o_3um_v3_w010		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	f794598e03a9a230745449239c50f51a9a50d022f4c651cd36716e3fc718d794			3.2961688801068254	46	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.2953783319126297	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w010/node01.lambda	08be09f83ed4b9ef484fdde363c98b19d1ecc53afad79a1efec604a72b296edd		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t046_h2o_3um_v3_w010_n01_s52001	3f069d85315de7046e94f7f8732773d84d222b02873050cf5964db4e711d2828
47	full_h2o	52001	logical_target	h2o_3um_v3_w010	h2o_3um_v3_w010		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	35e59b25dde0679fe1f4cadaa37cd22a468a1e036bb9b30d9c5eeda3711e6cf1			3.2961688801068254	47	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.2961688801068254	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w010/node02.lambda	c16844f6196b6a30d76ef41da199c1ad35170cafa57e1a5b0f201ee14a68c71b		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t047_h2o_3um_v3_w010_n02_s52001	519c6dac30597d3d12ceaebd1089a1d2e72975857a26507696e50977f1337614
48	full_h2o	52001	logical_target	h2o_3um_v3_w010	h2o_3um_v3_w010		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	145194528fff639ca7d592adbf9206633648460676308ec60d98f20916cef9c6			3.2961688801068254	48	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.2969596179503977	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w010/node03.lambda	4bb6f4e975708a5648c155bdc3d2727c6533f5f4aa5a0148eb20bb6fde17d830		expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	False		stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	h2o_selected	jwst_mcfost/runs/h2o_3um_method2_screen_v3/parameters/h2o_selected_rt.para	53e7d2af20d3803c95144bc0809885d44da2324ffb8e6800d228c85b67412cdc	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	selected_h2o_disjoint_dhs_screening_dust	inside_h2o_optical_constants	feature_shape_scored	jwst_mcfost/runs/h2o_3um_method2_screen_v3/tasks/full_h2o/t048_h2o_3um_v3_w010_n03_s52001	667412a6c255a21f3dfc10b8d9d4e762e3633c188f28b902d6c7a54443d1e5ce
